,ent,type
23333,team environment,S_SKILL
23334,coding,H_SKILL
23335,continuous learning,S_SKILL
23336,interact directly with clients,S_SKILL
23337,leadership,S_SKILL
23338,mentoring,S_SKILL
23339,implementing technical improvements,H_SKILL
23340,work directly with clients,S_SKILL
23341,.NET,LANG_FRAM
23342,JavaScript,LANG_FRAM
23343,CI/CD,H_SKILL
23344,DevOps,H_SKILL
23345,Azure,LANG_FRAM
23346,collaborative,S_SKILL
23347,software engineering,H_SKILL
23348,product management to optimize,H_SKILL
23349,Manage and execute data warehouse plans,H_SKILL
23350,working with data infrastructure to triage issues,H_SKILL
23351,Collaborate,S_SKILL
23352,implement,H_SKILL
23353,Bachelor's degree,REQUIREMENT
23354,SQL,LANG_FRAM
23355,ETL,H_SKILL
23356,Data Modeling,H_SKILL
23357,Python,LANG_FRAM
23358,Bachelor's degree,REQUIREMENT
23359,portfolio,LANG_FRAM
23360,Experience managing programs,H_SKILL
23361,portfolio,REQUIREMENT
23362,delivering technology and technical infrastructure,H_SKILL
23363,"Experience with smart buildings, control systems",H_SKILL
23364,communication skills,S_SKILL
23365,task prioritization skills,H_SKILL
23366,investigative,S_SKILL
23367,problem,S_SKILL
23368,plan,S_SKILL
23369,"identify risks, manage project schedules",H_SKILL
23370,communicate clearly,S_SKILL
23371,discussing,S_SKILL
23372,optimization,H_SKILL
23373,establishing technical criteria,H_SKILL
23374,developing the procurement approach,H_SKILL
23375,generate clear,S_SKILL
23376,RWE Global,LANG_FRAM
23377,RWE,H_SKILL
23378,RWE,S_SKILL
23379,RWE,H_SKILL
23380,RWE,H_SKILL
23381,RWE,REQUIREMENT
23382,access to patient data,H_SKILL
23383,Data Luminary services,H_SKILL
23384,RWE Data,LANG_FRAM
23385,problem-,S_SKILL
23386,solving,S_SKILL
23387,RWE,S_SKILL
23388,ACs,LANG_FRAM
23389,Support and/or lead clearly defined workstreams,H_SKILL
23390,independently with guidance,S_SKILL
23391,PowerPoint,LANG_FRAM
23392,Excel,LANG_FRAM
23393,project reports,S_SKILL
23394,RWE,LANG_FRAM
23395,BSc,REQUIREMENT
23396,MSc,REQUIREMENT
23397,degree,REQUIREMENT
23398,Microsoft Office,LANG_FRAM
23399,PowerPoint,LANG_FRAM
23400,Excel,LANG_FRAM
23401,Word,LANG_FRAM
23402,RWE,LANG_FRAM
23403,R,LANG_FRAM
23404,C++,LANG_FRAM
23405,Python,LANG_FRAM
23406,repeatedly,S_SKILL
23407,making and story,S_SKILL
23408,analytical,S_SKILL
23409,problem solving,S_SKILL
23410,curious,S_SKILL
23411,applying good context,H_SKILL
23412,Masters,REQUIREMENT
23413,Rudd,LANG_FRAM
23414,passionate,S_SKILL
23415,SAP,H_SKILL
23416,SAP,S_SKILL
23417,implementation and support,H_SKILL
23418,Define and articulate a clear vision,H_SKILL
23419,SAP,H_SKILL
23420,prioritise,S_SKILL
23421,manage design,S_SKILL
23422,Collaborate,S_SKILL
23423,collaborative,S_SKILL
23424,Manage project,S_SKILL
23425,problem management,H_SKILL
23426,SAP roadmap,LANG_FRAM
23427,target driven environment,H_SKILL
23428,problem-solving skills,S_SKILL
23429,identify innovative yet practical solutions,H_SKILL
23430,technical,H_SKILL
23431,analytical,S_SKILL
23432,present information,S_SKILL
23433,build strong relationships,S_SKILL
23434,collaboration,S_SKILL
23435,organised,S_SKILL
23436,disciplined,S_SKILL
23437,motivated,S_SKILL
23438,Flexible,S_SKILL
23439,SAP Skills,LANG_FRAM
23440,SAP (,LANG_FRAM
23441,S/4 Hana,LANG_FRAM
23442,understanding of the SAP product set,H_SKILL
23443,analyse the current implementation and how changes,H_SKILL
23444,Knowledge and interest in core SAP,H_SKILL
23445,S/4,LANG_FRAM
23446,SAP,S_SKILL
23447,understanding,H_SKILL
23448,SAP,H_SKILL
23449,SAP,H_SKILL
23450,functional skills,H_SKILL
23451,Degree,REQUIREMENT
23452,SAP,LANG_FRAM
23453,"capabilities, understand their problems and their vision, goals",H_SKILL
23454,communication,S_SKILL
23455,create business cases,H_SKILL
23456,data and security architectures,H_SKILL
23457,"Identify opportunities for innovation, efficiency gain, and improvements",H_SKILL
23458,create requirement repositories,H_SKILL
23459,Provide the development and QA (test) teams,H_SKILL
23460,logical,S_SKILL
23461,data mapping,H_SKILL
23462,threshold criteria,S_SKILL
23463,functional constraints,H_SKILL
23464,Identify the impacts,H_SKILL
23465,OKRs (objectives and key results,LANG_FRAM
23466,Manage client expectations,S_SKILL
23467,"work with and understand data, data flow and data mapping",S_SKILL
23468,develop,H_SKILL
23469,Mentor,S_SKILL
23470,Diploma,REQUIREMENT
23471,Bachelor’s,REQUIREMENT
23472,Degree,REQUIREMENT
23473,Problem analysis,H_SKILL
23474,MS Excel,LANG_FRAM
23475,MS,LANG_FRAM
23476,PowerPoint,LANG_FRAM
23477,MS Visio,LANG_FRAM
23478,MS,LANG_FRAM
23479,plan,S_SKILL
23480,Bachelor's degree,REQUIREMENT
23481,Communication,S_SKILL
23482,ability to represent the organization internally,S_SKILL
23483,flexibility,S_SKILL
23484,communicating,S_SKILL
23485,project stakeholders,S_SKILL
23486,discussing,S_SKILL
23487,leadership,S_SKILL
23488,building infrastructure,H_SKILL
23489,portfolio,REQUIREMENT
23490,Google is,LANG_FRAM
23491,"Chrome,",LANG_FRAM
23492,Android,LANG_FRAM
23493,"optimization, sustainability)",H_SKILL
23494,establishing technical criteria,H_SKILL
23495,developing the procurement approach,H_SKILL
23496,track progress,H_SKILL
23497,working relationships,S_SKILL
23498,presenting,S_SKILL
23499,owning critical data sets,H_SKILL
23500,DDQs,LANG_FRAM
23501,Support the database systems team,H_SKILL
23502,run and build automation processes for loading information,H_SKILL
23503,build quality controls,H_SKILL
23504,Interface,S_SKILL
23505,VBA,LANG_FRAM
23506,Identify operational and data issues,H_SKILL
23507,identify problems and reach data error resolution,H_SKILL
23508,Collaborate,S_SKILL
23509,SQL,LANG_FRAM
23510,MS Excel,LANG_FRAM
23511,Knowledge of data visualization,H_SKILL
23512,Power BI,LANG_FRAM
23513,Tableau,LANG_FRAM
23514,GIPS,LANG_FRAM
23515,understanding of data management,H_SKILL
23516,Bachelor's degree,REQUIREMENT
23517,Analytical,S_SKILL
23518,problem solver,S_SKILL
23519,passionate,S_SKILL
23520,Berlin,LANG_FRAM
23521,Jakarta,LANG_FRAM
23522,machine-,LANG_FRAM
23523,understanding the project background,H_SKILL
23524,machine learning,LANG_FRAM
23525,machine learning,LANG_FRAM
23526,Bachelor's Degree,REQUIREMENT
23527,advanced degree,H_SKILL
23528,Proficiency ( both written and verbal),H_SKILL
23529,work and stakeholder management,S_SKILL
23530,analysis,H_SKILL
23531,communication,S_SKILL
23532,flexibility,S_SKILL
23533,project management,S_SKILL
23534,CLOUD,S_SKILL
23535,Microsoft Solutions,LANG_FRAM
23536,Microsoft Preferred,LANG_FRAM
23537,Microsoft 365,LANG_FRAM
23538,AI,LANG_FRAM
23539,Machine Learning,LANG_FRAM
23540,Design and Development using latest versions,H_SKILL
23541,"C#/.Net, SQL Server",LANG_FRAM
23542,Azure,LANG_FRAM
23543,APIs,LANG_FRAM
23544,AI,LANG_FRAM
23545,ML,LANG_FRAM
23546,Writing technical documentation,H_SKILL
23547,bachelor’s degree,REQUIREMENT
23548,Ambition,S_SKILL
23549,written and verbal communication,S_SKILL
23550,C#/.Net and,LANG_FRAM
23551,SQL Server,LANG_FRAM
23552,Knowledge of Content Management systems,H_SKILL
23553,Solving system,S_SKILL
23554,Identifying and gathering ideas,H_SKILL
23555,Testing new software releases Visiting,H_SKILL
23556,collaborating,S_SKILL
23557,2:1,LANG_FRAM
23558,Bachelor’s,REQUIREMENT
23559,degree,REQUIREMENT
23560,problem-,S_SKILL
23561,solving,S_SKILL
23562,Logical,S_SKILL
23563,organised,S_SKILL
23564,eager to take on responsibility,S_SKILL
23565,quickly. The ability,S_SKILL
23566,work well,S_SKILL
23567,part of a team,S_SKILL
23568,collaborating,S_SKILL
23569,Word,LANG_FRAM
23570,"Outlook,",LANG_FRAM
23571,Excel,LANG_FRAM
23572,communication skills,S_SKILL
23573,curious,S_SKILL
23574,portfolio,REQUIREMENT
23575,Engage,S_SKILL
23576,Deliver technical and costing aspects,H_SKILL
23577,Knowledge of software or information science technology,H_SKILL
23578,degree,REQUIREMENT
23579,degree,REQUIREMENT
23580,Phd,REQUIREMENT
23581,Good writing skills,S_SKILL
23582,applying analytical,S_SKILL
23583,Communication,S_SKILL
23584,discuss issues,S_SKILL
23585,Willingness to,S_SKILL
23586,MS,LANG_FRAM
23587,Word,LANG_FRAM
23588,Excel,LANG_FRAM
23589,PowerPoint,LANG_FRAM
23590,Outlook),LANG_FRAM
23591,solving skills,S_SKILL
23592,prioritise workload,S_SKILL
23593,Jakarta,LANG_FRAM
23594,adaptable,S_SKILL
23595,continuously optimizing the management process,S_SKILL
23596,"documenting the asset management system, formulate asset management SOP",H_SKILL
23597,Bachelor degree,REQUIREMENT
23598,software maintenance,H_SKILL
23599,team cooperation and document production,S_SKILL
23600,listening,S_SKILL
23601,communicate with overseas suppliers,S_SKILL
23602,sense of responsibility,H_SKILL
23603,collaborate,S_SKILL
23604,Support and improve technical data,H_SKILL
23605,timely reporting and analytics,H_SKILL
23606,Build data structure and architecture,H_SKILL
23607,Collaborate,S_SKILL
23608,Google Cloud,LANG_FRAM
23609,AWS,LANG_FRAM
23610,processing,H_SKILL
23611,Advanced knowledge,H_SKILL
23612,Python,LANG_FRAM
23613,scripting,H_SKILL
23614,Google Big,LANG_FRAM
23615,Driven,S_SKILL
23616,building security systems,H_SKILL
23617,monitoring systems,H_SKILL
23618,"Identify, research and resolve technical problems",H_SKILL
23619,technical support,H_SKILL
23620,Document,H_SKILL
23621,Communicate,S_SKILL
23622,collaborate,S_SKILL
23623,Bachelor’s,REQUIREMENT
23624,Degree,REQUIREMENT
23625,Server Tools,LANG_FRAM
23626,cloud,LANG_FRAM
23627,nervous system,H_SKILL
23628,debilitating diseases,H_SKILL
23629,flexible,S_SKILL
23630,communication,S_SKILL
23631,prioritise,S_SKILL
23632,providing technical assistance,H_SKILL
23633,Provide technical support,H_SKILL
23634,resolving hardware issues,H_SKILL
23635,diagnosing,H_SKILL
23636,repairing equipment,H_SKILL
23637,conducting routine maintenance checks,H_SKILL
23638,offboarding process,H_SKILL
23639,Passionate,S_SKILL
23640,Willingness to learn,S_SKILL
23641,adapt to new technologies,S_SKILL
23642,Problem,S_SKILL
23643,solving mindset,S_SKILL
23644,ability to learn technical concepts,S_SKILL
23645,providing technical support,H_SKILL
23646,problem-solving skills,S_SKILL
23647,communication,S_SKILL
23648,Technical Support,H_SKILL
23649,"Perform regular system maintenance, updates",H_SKILL
23650,Conduct training sessions,H_SKILL
23651,maintenance,H_SKILL
23652,manage hardware and software licenses,H_SKILL
23653,Implement and enforce IT security policies,H_SKILL
23654,Bachelor’s,REQUIREMENT
23655,degree,REQUIREMENT
23656,experience in an IT support role,H_SKILL
23657,Windows,LANG_FRAM
23658,Mac,LANG_FRAM
23659,Microsoft Office,LANG_FRAM
23660,"CompTIA A+, Network+",LANG_FRAM
23661,problem-solving abilities,S_SKILL
23662,communication skills,S_SKILL
23663,work independently,S_SKILL
23664,part of a team,S_SKILL
23665,proactive,S_SKILL
23666,solving,S_SKILL
23667,"Develop, customise, and maintain websites, themes, modules and plugins",H_SKILL
23668,Implement best practices,H_SKILL
23669,"Create and optimise landing pages, forms, and other web assets",H_SKILL
23670,translate visual designs into functional websites,H_SKILL
23671,Ensure website content is,H_SKILL
23672,organised,S_SKILL
23673,Troubleshoot and resolve website issues,H_SKILL
23674,Provide technical support and training,H_SKILL
23675,Bachelor’s,REQUIREMENT
23676,degree,REQUIREMENT
23677,portfolio,REQUIREMENT
23678,front-end technologies,H_SKILL
23679,HTML,LANG_FRAM
23680,CSS,LANG_FRAM
23681,JavaScript,LANG_FRAM
23682,jQuery,LANG_FRAM
23683,WordPress,LANG_FRAM
23684,PHP,LANG_FRAM
23685,MySQL,LANG_FRAM
23686,Understanding of SEO best practices,H_SKILL
23687,APIs,LANG_FRAM
23688,problem-solving skills,S_SKILL
23689,attention to detail,S_SKILL
23690,communication,S_SKILL
23691,teamwork,S_SKILL
23692,version control systems,LANG_FRAM
23693,Git,LANG_FRAM
23694,WordPress,LANG_FRAM
23695,Manage,S_SKILL
23696,Manage,H_SKILL
23697,"Maintain the configuration and installation of the Desktop, to include",H_SKILL
23698,identify and advice,H_SKILL
23699,windows 7,LANG_FRAM
23700,OS,LANG_FRAM
23701,feet support,S_SKILL
23702,MAC,LANG_FRAM
23703,Experience with Service management tool,H_SKILL
23704,MS,LANG_FRAM
23705,Lync,LANG_FRAM
23706,"VPN, and mobile device support",LANG_FRAM
23707,ITIL process,REQUIREMENT
23708,degree,REQUIREMENT
23709,Bachelor's Degree,REQUIREMENT
23710,"develop, maintain and enhance HR dashboards",H_SKILL
23711,Tableau,LANG_FRAM
23712,Develop,H_SKILL
23713,design and maintain HR dashboards,H_SKILL
23714,Tableau,LANG_FRAM
23715,Collaborate,S_SKILL
23716,Ensure data accuracy,H_SKILL
23717,data validation,H_SKILL
23718,troubleshooting,H_SKILL
23719,Provide training and support,H_SKILL
23720,Tableau,LANG_FRAM
23721,updated with the latest Tableau,H_SKILL
23722,SQL queries,LANG_FRAM
23723,Develop,H_SKILL
23724,Turn business requirements into data models,H_SKILL
23725,target data mappings,H_SKILL
23726,design and operational support documentation,H_SKILL
23727,going support,H_SKILL
23728,"ETL, data processing)",H_SKILL
23729,Bachelor,REQUIREMENT
23730,Master’s degree,REQUIREMENT
23731,data visualisation,H_SKILL
23732,Tableau,LANG_FRAM
23733,portfolio,REQUIREMENT
23734,HRIS systems,LANG_FRAM
23735,SQL,LANG_FRAM
23736,understanding of database architectures,H_SKILL
23737,ETL,H_SKILL
23738,cloud,LANG_FRAM
23739,design and architecture of the solutions,H_SKILL
23740,getting smart ideas,H_SKILL
23741,curious mindset,S_SKILL
23742,collaborative,S_SKILL
23743,passionate,S_SKILL
23744,passionate,S_SKILL
23745,collaborative,S_SKILL
23746,iterate,H_SKILL
23747,improve reporting,H_SKILL
23748,Produce,S_SKILL
23749,BA,REQUIREMENT
23750,BS,REQUIREMENT
23751,passionate,S_SKILL
23752,curious,S_SKILL
23753,attention to detail,S_SKILL
23754,drive business growth,S_SKILL
23755,analytical,S_SKILL
23756,overcome,S_SKILL
23757,Morgan,LANG_FRAM
23758,collaborate,S_SKILL
23759,Campaign Activation,H_SKILL
23760,identify and deliver new website capabilities,H_SKILL
23761,Communicate,S_SKILL
23762,Bachelor’s,REQUIREMENT
23763,degree,REQUIREMENT
23764,identifying and managing continuous improvement,H_SKILL
23765,work independently,S_SKILL
23766,manage multiple tasks across multiple projects,S_SKILL
23767,communication,S_SKILL
23768,Philips,LANG_FRAM
23769,flexibility,S_SKILL
23770,collaboration,S_SKILL
23771,ensure consideration,S_SKILL
23772,Philips,LANG_FRAM
23773,methodological expertise,H_SKILL
23774,methodological expertise with teams,H_SKILL
23775,retrospective,S_SKILL
23776,collaboration,S_SKILL
23777,analyze complex health data sets,H_SKILL
23778,conduct statistical analyses,H_SKILL
23779,statistical/methodological expertise,H_SKILL
23780,Leadership,S_SKILL
23781,Teamwork,S_SKILL
23782,collaborate,S_SKILL
23783,MS,LANG_FRAM
23784,R,LANG_FRAM
23785,SQL,LANG_FRAM
23786,PhD,REQUIREMENT
23787,degree,REQUIREMENT
23788,Masters,REQUIREMENT
23789,understanding of drug development processes and strategies,H_SKILL
23790,problem-solving,S_SKILL
23791,analytical skills,S_SKILL
23792,interact,H_SKILL
23793,problem-solving skills,S_SKILL
23794,address conflicts/issues,S_SKILL
23795,work with a minimum of supervision,S_SKILL
23796,organizational and planning skills,S_SKILL
23797,communication skills,S_SKILL
23798,AI,LANG_FRAM
23799,AI,LANG_FRAM
23800,AI,LANG_FRAM
23801,AI,LANG_FRAM
23802,designing and developing deep learning algorithms,H_SKILL
23803,AI,LANG_FRAM
23804,passionate,S_SKILL
23805,machine learning,LANG_FRAM
23806,machine learning,LANG_FRAM
23807,Pytorch,LANG_FRAM
23808,deep network inference,H_SKILL
23809,C++,LANG_FRAM
23810,Maintain data labelling pipelines,H_SKILL
23811,identify data imbalance issues,H_SKILL
23812,machine learning,LANG_FRAM
23813,Pytorch,LANG_FRAM
23814,Tensorflow,LANG_FRAM
23815,Python,LANG_FRAM
23816,C++,LANG_FRAM
23817,Knowledge of basic Python,H_SKILL
23818,code vectorisation,H_SKILL
23819,Bachelor degree,REQUIREMENT
23820,ML,LANG_FRAM
23821,signal processing,H_SKILL
23822,"model distillation, training",H_SKILL
23823,cloud,LANG_FRAM
23824,Applying and eligibility support,H_SKILL
23825,building and providing reports,S_SKILL
23826,engaging,S_SKILL
23827,Analyse client data,H_SKILL
23828,Work closely with the implementation team,S_SKILL
23829,identify and solve data,H_SKILL
23830,related challenges,S_SKILL
23831,Build and deliver comprehensive reports,H_SKILL
23832,providing actionable insights,H_SKILL
23833,Troubleshoot data issues,H_SKILL
23834,Conduct internal data analysis,H_SKILL
23835,analyse results,H_SKILL
23836,Collaborate,S_SKILL
23837,prioritise,S_SKILL
23838,motivated,S_SKILL
23839,analytical,S_SKILL
23840,attention to detail,S_SKILL
23841,SQL,LANG_FRAM
23842,knowledge of database architecture,H_SKILL
23843,Microsoft Excel,LANG_FRAM
23844,data analysis,H_SKILL
23845,identify and resolve complex issues,H_SKILL
23846,work independently,S_SKILL
23847,manage,S_SKILL
23848,communication skills,S_SKILL
23849,bachelor’s degree,REQUIREMENT
23850,"Experience with data visualisation tools, particularly Power",H_SKILL
23851,Experience with scripting languages,H_SKILL
23852,Python,LANG_FRAM
23853,Jakarta,LANG_FRAM
23854,building the product operation system of the governance engine,H_SKILL
23855,conduct data traction,H_SKILL
23856,GTM,LANG_FRAM
23857,Bachelor degree,REQUIREMENT
23858,sense of cooperation,H_SKILL
23859,Onboard,S_SKILL
23860,Provide support for issues,H_SKILL
23861,Design and implement trading infrastructure,H_SKILL
23862,build data analytics,H_SKILL
23863,time execution strategies,S_SKILL
23864,Work on complex computational and data,S_SKILL
23865,analyse data,H_SKILL
23866,Linux,LANG_FRAM
23867,passion,S_SKILL
23868,solving,S_SKILL
23869,coding,H_SKILL
23870,data structures,H_SKILL
23871,communication,S_SKILL
23872,ideas. You’re self,S_SKILL
23873,manage your time,S_SKILL
23874,enthusiastic,S_SKILL
23875,open to new ideas,S_SKILL
23876,flexible,S_SKILL
23877,Linux,LANG_FRAM
23878,C++,LANG_FRAM
23879,Python,LANG_FRAM
23880,degree,REQUIREMENT
23881,Provide technical assistance and support,H_SKILL
23882,maintain technical documentation,H_SKILL
23883,Troubleshoot and resolve hardware and software problems,H_SKILL
23884,experience in IT support,H_SKILL
23885,knowledge,H_SKILL
23886,Windows,H_SKILL
23887,Android,LANG_FRAM
23888,IOS,LANG_FRAM
23889,Knowledge Bachelor’s degree,H_SKILL
23890,Microsoft,H_SKILL
23891,work efficiently independently,S_SKILL
23892,knowledge of computer hardware,H_SKILL
23893,Care for end,S_SKILL
23894,communication,S_SKILL
23895,customer/user service,S_SKILL
23896,Troubleshoot IT issues,H_SKILL
23897,"Maintain, monitor, and troubleshoot messaging and meeting systems",H_SKILL
23898,Full time/Permanent Security Clearance: BPSS,H_SKILL
23899,"translating business needs into technical solutions, facilitating analysis sessions",H_SKILL
23900,collaborating,S_SKILL
23901,Collaborate,S_SKILL
23902,collaborating,S_SKILL
23903,Collaborate,S_SKILL
23904,Maintain an audit trail,H_SKILL
23905,Jira,LANG_FRAM
23906,BA,REQUIREMENT
23907,communication,S_SKILL
23908,collaborative,S_SKILL
23909,Mac,LANG_FRAM
23910,create a safe and inclusive workplace,H_SKILL
23911,developing data processing,H_SKILL
23912,give,S_SKILL
23913,code reviews,H_SKILL
23914,explore new technologies,S_SKILL
23915,attention to details,S_SKILL
23916,SQL,LANG_FRAM
23917,Spark,LANG_FRAM
23918,experience building data pipelines and queries,H_SKILL
23919,Spark,LANG_FRAM
23920,SQL,LANG_FRAM
23921,Snowflake,LANG_FRAM
23922,Spark,LANG_FRAM
23923,SQL,LANG_FRAM
23924,Snowflake,LANG_FRAM
23925,Experience with large scale data platform infrastructure,H_SKILL
23926,Spark,LANG_FRAM
23927,HDFS,LANG_FRAM
23928,AWS,LANG_FRAM
23929,S3,LANG_FRAM
23930,Kubernetes,LANG_FRAM
23931,Java,LANG_FRAM
23932,JVM,LANG_FRAM
23933,Bachelor's degree,REQUIREMENT
23934,data engineering,H_SKILL
23935,problem solving,S_SKILL
23936,experience of programming,H_SKILL
